web,speciesID,degree,species.strength,closeness,weighted.closeness,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
nakagawa_1,19,1,0.083333333,0.048387097,0.01978022,0,1,0.110091743,0.044533717,0
nakagawa_1,20,5,0.676190476,0.059677419,0.039406383,1.609437912,5,0.366972477,0.222668586,0.031936664
nakagawa_2,1,1,0.333333333,0.053947368,0.02275011,0,1,0.032967033,0.035771921,0.471679166
nakagawa_2,2,12,5.027380952,0.086842105,0.066972349,2.48490665,12,0.533882784,0.42926305,0.215957048
nakagawa_2,3,4,0.851190476,0.078947368,0.047688564,1.386294361,4,0.241758242,0.143087683,0.161375696
nakagawa_2,4,16,7.194047619,0.086842105,0.07495957,2.772588722,16,0.590659341,0.572350733,0.204304512
nakagawa_2,5,10,3.68452381,0.086842105,0.057665635,2.302585093,10,0.428571429,0.357719208,0.244334412
nakagawa_2,6,11,4.994047619,0.082894737,0.062826842,2.397895273,11,0.472527473,0.393491129,0.284509465
nakagawa_2,7,3,0.410714286,0.082894737,0.046943431,1.098612289,3,0.241758242,0.107315762,0
nakagawa_2,8,3,0.601190476,0.078947368,0.044312383,1.098612289,3,0.197802198,0.107315762,0.141895948
nakagawa_2,9,3,0.95,0.063157895,0.039078818,1.098612289,3,0.120879121,0.107315762,0.382227818
nakagawa_2,10,2,0.476190476,0.069736842,0.033434004,0.693147181,2,0.10989011,0.071543842,0.243662996
nakagawa_2,11,10,3.717857143,0.086842105,0.06763574,2.302585093,10,0.472527473,0.357719208,0.193566423
nakagawa_2,12,14,6.926190476,0.086842105,0.064805426,2.63905733,14,0.445054945,0.500806891,0.383970954
nakagawa_2,13,2,0.833333333,0.055263158,0.032458725,0.693147181,2,0.054945055,0.071543842,0.554881261
novotny2005,1,3,1.392857143,0.134615385,0.148148148,1.098612289,3,0.666666667,0.717725559,0.143792813
novotny2005,2,1,0.142857143,0.125,0.111111111,0,1,0.466666667,0.239241853,0
novotny2005,3,2,1.25,0.096153846,0.080808081,0.693147181,2,0.333333333,0.478483706,0.583970805
novotny2005,4,2,0.392857143,0.134615385,0.148148148,0.693147181,2,0.733333333,0.478483706,0
novotny2005,5,2,0.392857143,0.134615385,0.148148148,0.693147181,2,0.733333333,0.478483706,0
novotny2005,6,1,0.142857143,0.125,0.111111111,0,1,0.466666667,0.239241853,0
novotny2005,7,1,0.142857143,0.125,0.111111111,0,1,0.466666667,0.239241853,0
novotny2005,8,3,2.142857143,0.125,0.111111111,1.098612289,3,0.466666667,0.717725559,0.5
novotny2012,1,41,8.518663276,0.026315789,0.029313939,3.713572067,41,0.327510917,0.146009371,0.205606678
novotny2012,2,44,19.22834292,0.026315789,0.020507338,3.784189634,44,0.223799127,0.156692984,0.45770253
novotny2012,3,35,14.14132168,0.026315789,0.021962689,3.555348061,35,0.244541485,0.124642146,0.385827591
novotny2012,4,25,7.241134861,0.026315789,0.019654657,3.218875825,25,0.213427948,0.089030104,0.30191247
novotny2012,5,30,11.77236331,0.026315789,0.016684594,3.401197382,30,0.170305677,0.106836125,0.447780115
novotny2012,6,32,8.182946732,0.026315789,0.023508233,3.465735903,32,0.261462882,0.113958533,0.264997372
novotny2012,7,42,11.56617731,0.026315789,0.021988975,3.737669618,42,0.270742358,0.149570575,0.299504535
novotny2012,8,62,15.01902633,0.026315789,0.026318332,4.127134385,62,0.347020707,0.220794659,0.257513535
novotny2012,9,61,16.18206425,0.026315789,0.027848077,4.110873864,61,0.36197115,0.217233454,0.263646206
novotny2012,10,57,9.335185598,0.026315789,0.028623034,4.043051268,57,0.377882479,0.202988638,0.167923692
novotny2012,11,64,15.24766581,0.026315789,0.026111241,4.158883083,64,0.342521834,0.227917067,0.267603324
novotny2012,12,50,9.955641561,0.026315789,0.025533439,3.912023005,50,0.333515284,0.178060209,0.216886307
novotny2012,13,59,15.48793659,0.026315789,0.025517511,4.077537444,59,0.330295685,0.210111046,0.285791584
novotny2012,14,39,11.04869247,0.026315789,0.020214366,3.663561646,39,0.235262009,0.138886963,0.32686532
novotny2012,15,47,10.31287554,0.026315789,0.022817676,3.850147602,47,0.283842795,0.167376596,0.263163972
novotny2012,16,59,14.71637156,0.026315789,0.027220662,4.077537444,59,0.357588261,0.210111046,0.25186482
novotny2012,17,74,20.64161021,0.026315789,0.027192783,4.304065093,74,0.357281954,0.263529109,0.289359006
novotny2012,18,43,16.74823052,0.026315789,0.025691142,3.761200116,43,0.294759825,0.153131779,0.35516555
novotny2012,19,59,20.32616361,0.026315789,0.028226804,4.077537444,59,0.331387388,0.210111046,0.343050574
novotny2012,20,23,7.981910751,0.026315789,0.017462175,3.135494216,23,0.183406114,0.081907696,0.347140184
novotny2012,21,40,15.41991114,0.026315789,0.023168976,3.688879454,40,0.258187773,0.142448167,0.378669206
novotny2012,22,57,15.07210199,0.026315789,0.021404552,4.043051268,57,0.284541868,0.202988638,0.342864743
novotny2012,23,64,16.83865345,0.026315789,0.022531602,4.158883083,64,0.297011463,0.227917067,0.337507858
novotny2012,24,52,14.12687173,0.026315789,0.022066113,3.951243719,52,0.285186429,0.185182617,0.335787046
novotny2012,25,73,23.2300245,0.026315789,0.0260212,4.290459441,73,0.327331459,0.259967904,0.348908902
novotny2012,26,46,12.59132304,0.026315789,0.022192798,3.828641396,46,0.27128821,0.163815392,0.326821295
novotny2012,27,46,12.29512195,0.026315789,0.02609856,3.828641396,46,0.305131004,0.163815392,0.281270244
novotny2012,28,35,8.59100721,0.026315789,0.023634598,3.555348061,35,0.258187773,0.124642146,0.272000845
novotny2012,29,37,10.1717148,0.026315789,0.026079221,3.610917913,37,0.296943231,0.131764554,0.258060298
novotny2012,30,41,14.36848513,0.026315789,0.021626765,3.713572067,41,0.245087336,0.146009371,0.378280987
novotny2012,31,49,21.28627074,0.026315789,0.025749265,3.891820298,49,0.292030568,0.174499004,0.411256778
novotny2012,32,30,5.505615233,0.026315789,0.021769678,3.401197382,30,0.24290393,0.106836125,0.242163541
novotny2012,33,49,13.54658911,0.026315789,0.027028316,3.891820298,49,0.320960699,0.174499004,0.300566195
novotny2012,34,46,12.97866718,0.026315789,0.024124568,3.828641396,46,0.284388646,0.163815392,0.32815446
novotny2012,35,68,28.31628232,0.026315789,0.031206201,4.219507705,68,0.347482661,0.242161884,0.385815469
novotny2012,36,72,27.02256256,0.026315789,0.035635678,4.276666119,72,0.387008734,0.2564067,0.322675036
novotny2012,37,27,5.190968768,0.026315789,0.021896517,3.295836866,27,0.243449782,0.096152513,0.208354073
novotny2012,38,54,23.79350423,0.026315789,0.025026325,3.988984047,54,0.290857998,0.192305025,0.41900432
prado2004,1,1,0.2,0.009790591,0.004598608,0,1,0.030864198,0.048670013,0.493577517
prado2004,2,2,1.090909091,0.011777435,0.00569682,0.693147181,2,0.074074074,0.097340026,0.614645901
prado2004,3,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,4,4,0.651785714,0.017857656,0.008865437,1.386294361,4,0.388888889,0.194680052,0.149630394
prado2004,5,3,1.104166667,0.01464998,0.00760259,1.098612289,3,0.25308642,0.146010039,0.338462101
prado2004,6,2,0.153409091,0.013883968,0.006642112,0.693147181,2,0.166666667,0.097340026,0.169076638
prado2004,7,3,0.195075758,0.015751123,0.008147726,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,8,3,1.366666667,0.011107175,0.005234077,1.098612289,3,0.074074074,0.146010039,0.621886048
prado2004,9,4,1.247619048,0.01397972,0.006389118,1.386294361,4,0.185185185,0.194680052,0.469830355
prado2004,10,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,11,3,0.39047619,0.014410602,0.006726671,1.098612289,3,0.203703704,0.146010039,0.266286888
prado2004,12,1,0.090909091,0.011777435,0.00569682,0,1,0.067901235,0.048670013,0.245483116
prado2004,13,2,0.533333333,0.009431523,0.005570691,0.693147181,2,0.049382716,0.097340026,0.564802409
prado2004,14,4,1.50952381,0.010867796,0.006140384,1.386294361,4,0.117283951,0.194680052,0.530669776
prado2004,15,2,0.380952381,0.013692465,0.006143954,0.693147181,2,0.148148148,0.097340026,0.334176947
prado2004,16,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,17,2,0.104166667,0.01464998,0.00760259,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,18,1,0.333333333,0.009958157,0.004938131,0,1,0.018518519,0.048670013,0.654312876
prado2004,19,2,0.104166667,0.01464998,0.00760259,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,20,3,0.4375,0.014937235,0.007668796,1.098612289,3,0.265432099,0.146010039,0.216328455
prado2004,21,1,0.0625,0.012495571,0.005727697,0,1,0.098765432,0.048670013,0.127582832
prado2004,22,1,0.0625,0.012495571,0.005727697,0,1,0.098765432,0.048670013,0.127582832
prado2004,23,3,0.195075758,0.015751123,0.008147726,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,24,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,25,2,0.18452381,0.01397972,0.006701078,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,26,2,1.2,0.009431523,0.004523802,0.693147181,2,0.037037037,0.097340026,0.741355052
prado2004,27,2,0.18452381,0.01397972,0.006701078,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,28,4,1.075,0.01397972,0.006679899,1.386294361,4,0.209876543,0.194680052,0.422521161
prado2004,29,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,30,4,2.241666667,0.014602105,0.006679899,1.386294361,4,0.191358025,0.194680052,0.579788781
prado2004,31,2,0.18452381,0.01397972,0.006701078,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,32,1,0.333333333,0.009144269,0.004496851,0,1,0.018518519,0.048670013,0.654312876
prado2004,33,4,0.44702381,0.015703247,0.008367063,1.386294361,4,0.320987654,0.194680052,0.165633254
prado2004,34,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,35,4,0.908333333,0.014123347,0.006862078,1.386294361,4,0.216049383,0.194680052,0.386932382
prado2004,36,1,0.142857143,0.010269349,0.005078136,0,1,0.043209877,0.048670013,0.387703842
prado2004,37,2,0.104166667,0.01464998,0.00760259,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,38,1,0.041666667,0.013692465,0.005956934,0,1,0.148148148,0.048670013,0
prado2004,39,1,0.090909091,0.011777435,0.00569682,0,1,0.067901235,0.048670013,0.245483116
prado2004,40,2,0.233766234,0.01273495,0.006309015,0.693147181,2,0.111111111,0.097340026,0.301928135
prado2004,41,6,1.142099567,0.01555962,0.007457728,1.791759469,6,0.327160494,0.292020078,0.265260146
prado2004,42,2,0.2625,0.013405211,0.006709588,0.693147181,2,0.12962963,0.097340026,0.295785789
prado2004,43,3,0.195075758,0.015751123,0.008147726,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,44,6,1.14047619,0.015080862,0.007364182,1.791759469,6,0.283950617,0.292020078,0.294574782
prado2004,45,2,0.297619048,0.013931844,0.006667256,0.693147181,2,0.154320988,0.097340026,0.287944959
prado2004,46,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,47,3,0.80952381,0.010772044,0.005672357,1.098612289,3,0.092592593,0.146010039,0.507422398
prado2004,48,1,0.2,0.009287896,0.004483496,0,1,0.030864198,0.048670013,0.493577517
prado2004,49,2,0.247619048,0.013692465,0.006343098,0.693147181,2,0.160493827,0.097340026,0.252084643
prado2004,50,1,0.5,0.00843092,0.004080155,0,1,0.012345679,0.048670013,0.781895708
prado2004,51,1,0.166666667,0.010006032,0.004792563,0,1,0.037037037,0.048670013,0.436208584
prado2004,52,2,0.392857143,0.010772044,0.005715306,0.693147181,2,0.067901235,0.097340026,0.464497603
prado2004,53,3,0.7,0.012256193,0.006831028,1.098612289,3,0.080246914,0.146010039,0.512846441
prado2004,54,1,0.142857143,0.009575151,0.004506439,0,1,0.043209877,0.048670013,0.387703842
prado2004,55,3,0.726190476,0.011059299,0.005727697,1.098612289,3,0.086419753,0.146010039,0.507422398
prado2004,56,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,57,5,0.805194805,0.016134129,0.007892159,1.609437912,5,0.283950617,0.243350065,0.257245162
prado2004,58,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,59,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,60,2,0.547619048,0.013548838,0.006122596,0.693147181,2,0.141975309,0.097340026,0.399337275
prado2004,61,1,0.5,0.008287293,0.003969797,0,1,0.012345679,0.048670013,0.781895708
prado2004,62,2,0.089285714,0.016995892,0.007635549,0.693147181,2,0.277777778,0.097340026,0
prado2004,63,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,64,2,0.138528139,0.014889359,0.007135449,0.693147181,2,0.197530864,0.097340026,0.125375491
prado2004,65,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,66,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,67,1,0.047619048,0.013405211,0.006080322,0,1,0.12962963,0.048670013,0.042016718
prado2004,68,3,0.310119048,0.015990501,0.007473551,1.098612289,3,0.259259259,0.146010039,0.174384341
prado2004,69,2,0.7,0.009431523,0.005170059,0.693147181,2,0.043209877,0.097340026,0.629962737
prado2004,70,1,0.5,0.009814529,0.004965978,0,1,0.012345679,0.048670013,0.781895708
prado2004,71,1,0.125,0.008325593,0.003855381,0,1,0.049382716,0.048670013,0.345687124
prado2004,72,3,1.375,0.008469221,0.004612658,1.098612289,3,0.080246914,0.146010039,0.614711247
prado2004,73,1,0.0625,0.012495571,0.005727697,0,1,0.098765432,0.048670013,0.127582832
prado2004,74,1,0.125,0.008325593,0.003855381,0,1,0.049382716,0.048670013,0.345687124
prado2004,75,3,0.575,0.011442305,0.005666274,1.098612289,3,0.104938272,0.146010039,0.435788691
prado2004,76,1,0.125,0.008325593,0.003855381,0,1,0.049382716,0.048670013,0.345687124
prado2004,77,1,0.125,0.008325593,0.003855381,0,1,0.049382716,0.048670013,0.345687124
prado2004,78,1,0.125,0.008325593,0.003855381,0,1,0.049382716,0.048670013,0.345687124
prado2004,79,2,0.375,0.008469221,0.004612658,0.693147181,2,0.074074074,0.097340026,0.443038421
prado2004,80,1,0.25,0.007751084,0.003789029,0,1,0.024691358,0.048670013,0.563791416
stary2008,1,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,2,3,0.696428571,0.045028143,0.02797996,1.098612289,3,0.571428571,0.406086402,0.203928584
stary2008,3,1,0.125,0.030331457,0.017580329,0,1,0.19047619,0.135362134,0.212051395
stary2008,4,2,1.071428571,0.038461538,0.023099735,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,5,2,1.071428571,0.038461538,0.023099735,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,6,1,0.125,0.030331457,0.017580329,0,1,0.19047619,0.135362134,0.212051395
stary2008,7,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,8,1,0.125,0.030331457,0.017580329,0,1,0.19047619,0.135362134,0.212051395
stary2008,9,1,0.125,0.030331457,0.017580329,0,1,0.19047619,0.135362134,0.212051395
stary2008,10,1,0.125,0.030331457,0.017426116,0,1,0.19047619,0.135362134,0.212051395
stary2008,11,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,12,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,13,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,14,3,2.125,0.030331457,0.017580329,1.098612289,3,0.238095238,0.406086402,0.694107124
stary2008,15,2,0.571428571,0.039399625,0.023649728,0.693147181,2,0.380952381,0.270724268,0.293799871
stary2008,16,2,1.071428571,0.038461538,0.023099735,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,17,1,0.5,0.022826767,0.014395487,0,1,0.047619048,0.135362134,0.737350465
stary2008,18,2,1.125,0.030331457,0.017426116,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,19,2,1.125,0.030331457,0.017426116,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,20,2,0.571428571,0.038461538,0.025468938,0.693147181,2,0.380952381,0.270724268,0.293799871
stary2008,21,1,0.125,0.030331457,0.017426116,0,1,0.19047619,0.135362134,0.212051395
stary2008,22,1,0.125,0.030331457,0.017426116,0,1,0.19047619,0.135362134,0.212051395
stary2008,23,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,24,1,0.125,0.030331457,0.017426116,0,1,0.19047619,0.135362134,0.212051395
stary2008,25,1,0.071428571,0.038461538,0.023099735,0,1,0.333333333,0.135362134,0
stary2008,26,2,1.125,0.030331457,0.017580329,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,27,1,0.125,0.030331457,0.017580329,0,1,0.19047619,0.135362134,0.212051395
stary2008,28,1,0.125,0.030331457,0.017426116,0,1,0.19047619,0.135362134,0.212051395
stary2008,29,2,0.196428571,0.045028143,0.02759135,0.693147181,2,0.523809524,0.270724268,0
tavakilian1997,1,2,0.342857143,0.003727436,0.001301524,0.693147181,2,0.012847966,0.010622854,0.4864176
tavakilian1997,2,3,0.738095238,0.004003887,0.001428261,1.098612289,3,0.023554604,0.015934281,0.474780754
tavakilian1997,3,5,0.807142857,0.004171622,0.001565529,1.609437912,5,0.039614561,0.026557135,0.374750612
tavakilian1997,4,1,0.2,0.00331369,0.001133147,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,5,4,0.486147186,0.005233941,0.001724638,1.386294361,4,0.061027837,0.021245708,0.253343891
tavakilian1997,6,2,0.266666667,0.004338114,0.001483537,0.693147181,2,0.021413276,0.010622854,0.376323818
tavakilian1997,7,1,0.5,0.002840306,0.000950112,0,1,0.002141328,0.005311427,0.805040978
tavakilian1997,8,1,0.5,0.002290687,0.000825366,0,1,0.002141328,0.005311427,0.805040978
tavakilian1997,9,2,0.833333333,0.003521184,0.001200584,0.693147181,2,0.005353319,0.010622854,0.74117411
tavakilian1997,10,4,0.517816092,0.005046327,0.001842564,1.386294361,4,0.063169165,0.021245708,0.229045246
tavakilian1997,11,5,1.45521105,0.005616003,0.001949009,1.609437912,5,0.091006424,0.026557135,0.287600679
tavakilian1997,12,6,0.646387521,0.005693658,0.00209434,1.791759469,6,0.110278373,0.031868562,0.14545198
tavakilian1997,13,1,0.333333333,0.002429667,0.000774039,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,14,6,3.402020202,0.00382994,0.001663886,1.791759469,6,0.029978587,0.031868562,0.654237135
tavakilian1997,15,2,0.533333333,0.002729104,0.00104515,0.693147181,2,0.00856531,0.010622854,0.608812725
tavakilian1997,16,4,1.366666667,0.003206216,0.001155989,1.386294361,4,0.01391863,0.021245708,0.640832575
tavakilian1997,17,3,0.866666667,0.002747741,0.001070292,1.098612289,3,0.011777302,0.015934281,0.609807483
tavakilian1997,18,1,0.333333333,0.00237269,0.000834868,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,19,1,0.090909091,0.004083406,0.001341578,0,1,0.011777302,0.005311427,0.325552595
tavakilian1997,20,5,1.107575758,0.004502742,0.001656598,1.609437912,5,0.039614561,0.026557135,0.422779041
tavakilian1997,21,8,3.364285714,0.004108255,0.001561435,2.079441542,8,0.041755889,0.042491416,0.57692589
tavakilian1997,22,12,7.178571429,0.005140755,0.001823553,2.48490665,12,0.072805139,0.063737124,0.680057304
tavakilian1997,23,3,1.033333333,0.003390103,0.001414431,1.098612289,3,0.010706638,0.015934281,0.65136868
tavakilian1997,24,3,1.333333333,0.00327828,0.001516442,1.098612289,3,0.007494647,0.015934281,0.745290794
tavakilian1997,25,4,0.976190476,0.003575853,0.001698072,1.386294361,4,0.019271949,0.021245708,0.535687732
tavakilian1997,26,3,0.402020202,0.00382994,0.001660842,1.098612289,3,0.026766595,0.015934281,0.364017163
tavakilian1997,27,15,4.571084066,0.005487407,0.002082892,2.708050201,15,0.123126338,0.079671405,0.425473772
tavakilian1997,28,8,3.607575758,0.004235609,0.001797686,2.079441542,8,0.043897216,0.042491416,0.593848055
tavakilian1997,29,13,3.769836294,0.005325884,0.002013578,2.564949357,13,0.111349036,0.069048551,0.409556975
tavakilian1997,30,2,0.14973262,0.004282202,0.001451694,0.693147181,2,0.029978587,0.010622854,0.244348157
tavakilian1997,31,1,0.2,0.002999343,0.000977115,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,32,5,1.442156863,0.0047823,0.001811439,1.609437912,5,0.055674518,0.026557135,0.367596854
tavakilian1997,33,2,1.066666667,0.004015069,0.001316378,0.693147181,2,0.017130621,0.010622854,0.608812725
tavakilian1997,34,2,1.333333333,0.002840306,0.000930579,0.693147181,2,0.004282655,0.010622854,0.841301632
tavakilian1997,35,13,8.428571429,0.005383038,0.001913127,2.564949357,13,0.082441113,0.069048551,0.682861793
tavakilian1997,36,3,1.058823529,0.004089618,0.001355465,1.098612289,3,0.02248394,0.015934281,0.567489806
tavakilian1997,37,2,1,0.002788122,0.001105777,0.693147181,2,0.004282655,0.010622854,0.799744955
tavakilian1997,38,1,0.2,0.00331369,0.001133147,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,39,2,0.361904762,0.00480218,0.001504715,0.693147181,2,0.040685225,0.010622854,0.327719232
tavakilian1997,40,3,1.267857143,0.003898277,0.001312858,1.098612289,3,0.017130621,0.015934281,0.587391288
tavakilian1997,41,2,0.157575758,0.004558654,0.001503276,0.693147181,2,0.027837259,0.010622854,0.262428408
tavakilian1997,42,3,0.282539683,0.003452227,0.001231566,1.098612289,3,0.035331906,0.015934281,0.268248107
tavakilian1997,43,1,0.333333333,0.002749783,0.000965182,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,44,3,0.349206349,0.003321766,0.001255355,1.098612289,3,0.031049251,0.015934281,0.320609023
tavakilian1997,45,11,2.939285714,0.004574185,0.001475131,2.397895273,11,0.076017131,0.058425697,0.428948256
tavakilian1997,46,1,0.333333333,0.002749783,0.000965182,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,47,2,0.125490196,0.004490318,0.001638456,0.693147181,2,0.034261242,0.010622854,0.199545198
tavakilian1997,48,3,1.7,0.003418059,0.00108987,1.098612289,3,0.00856531,0.015934281,0.763979214
tavakilian1997,49,5,3.4,0.003605673,0.001228684,1.609437912,5,0.01391863,0.026557135,0.788739104
tavakilian1997,50,4,0.666666667,0.004425087,0.001440482,1.386294361,4,0.032119914,0.021245708,0.398459796
tavakilian1997,51,2,0.4,0.003511244,0.001262407,0.693147181,2,0.010706638,0.010622854,0.535022186
tavakilian1997,52,8,2.019836294,0.005356946,0.001913461,2.079441542,8,0.069593148,0.042491416,0.424542705
tavakilian1997,53,2,1.5,0.002539626,0.000896132,0.693147181,2,0.003211991,0.010622854,0.899872478
tavakilian1997,54,3,1.625,0.003565292,0.001277577,1.098612289,3,0.011777302,0.015934281,0.715802655
tavakilian1997,55,3,0.516666667,0.00411571,0.001613648,1.098612289,3,0.021413276,0.015934281,0.438220672
tavakilian1997,56,3,0.173905836,0.004993521,0.001704984,1.098612289,3,0.062098501,0.015934281,0.107732545
tavakilian1997,57,2,0.316666667,0.004167273,0.001628505,0.693147181,2,0.020342612,0.010622854,0.40855768
tavakilian1997,58,7,1.527510398,0.004788512,0.001824915,1.945910149,7,0.065310493,0.037179989,0.364142149
tavakilian1997,59,1,0.5,0.002678784,0.000937519,0,1,0.002141328,0.005311427,0.805040978
tavakilian1997,60,8,1.510851648,0.00391008,0.001363383,2.079441542,8,0.073875803,0.042491416,0.33768369
tavakilian1997,61,7,2.9,0.004589716,0.001715165,1.945910149,7,0.040685225,0.037179989,0.580745563
tavakilian1997,62,3,0.216666667,0.004738813,0.001784177,1.098612289,3,0.04496788,0.015934281,0.190126827
tavakilian1997,63,4,1.778571429,0.004839454,0.001520087,1.386294361,4,0.04496788,0.021245708,0.550240339
tavakilian1997,64,1,0.028571429,0.004783542,0.001500238,0,1,0.037473233,0.005311427,0
tavakilian1997,65,3,0.726190476,0.003631765,0.001251824,1.098612289,3,0.014989293,0.015934281,0.54583009
tavakilian1997,66,6,2.351190476,0.004038055,0.001405107,1.791759469,6,0.026766595,0.031868562,0.598574108
tavakilian1997,67,1,0.25,0.003055255,0.00106503,0,1,0.004282655,0.005311427,0.610081956
tavakilian1997,68,3,0.129720854,0.005457587,0.001977668,1.098612289,3,0.084582441,0.015934281,0.012829538
tavakilian1997,69,5,4.142857143,0.003763468,0.001325457,1.609437912,5,0.011777302,0.026557135,0.872286244
tavakilian1997,70,2,0.833333333,0.003309342,0.001198129,0.693147181,2,0.005353319,0.010622854,0.74117411
tavakilian1997,71,1,0.333333333,0.003778377,0.00134783,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,72,3,1.125490196,0.004490318,0.001638456,1.098612289,3,0.035331906,0.015934281,0.432006495
tavakilian1997,73,2,0.534482759,0.004738813,0.001515345,0.693147181,2,0.033190578,0.010622854,0.413454877
tavakilian1997,74,13,4.150396825,0.003898277,0.001416304,2.564949357,13,0.077087794,0.069048551,0.473068758
tavakilian1997,75,2,0.225,0.003306235,0.001154688,0.693147181,2,0.019271949,0.010622854,0.367001004
tavakilian1997,76,6,1.378968254,0.003284492,0.001304417,1.791759469,6,0.035331906,0.031868562,0.469565129
tavakilian1997,77,8,3.223809524,0.004125029,0.001626987,2.079441542,8,0.046038544,0.042491416,0.545165753
tavakilian1997,78,11,2.001149425,0.005269973,0.002080332,2.397895273,11,0.098501071,0.058425697,0.344508006
tavakilian1997,79,4,0.683333333,0.004425087,0.001780117,1.386294361,4,0.032119914,0.021245708,0.396566782
tavakilian1997,80,17,5.536904762,0.00552903,0.00214686,2.833213344,17,0.132762313,0.090294259,0.425989476
tavakilian1997,81,1,0.0625,0.003816894,0.001315712,0,1,0.017130621,0.005311427,0.220163912
tavakilian1997,82,3,0.339423077,0.003854169,0.00135364,1.098612289,3,0.03640257,0.015934281,0.28791742
tavakilian1997,83,4,0.348351648,0.003476455,0.00122862,1.386294361,4,0.050321199,0.021245708,0.217047597
tavakilian1997,84,5,2.571428571,0.002921067,0.00118499,1.609437912,5,0.026766595,0.026557135,0.637093133
tavakilian1997,85,9,2.027518315,0.003891443,0.001364056,2.197224577,9,0.084582441,0.047802843,0.331944038
tavakilian1997,86,7,1.700595238,0.003891443,0.001355563,1.945910149,7,0.066381156,0.037179989,0.350298952
tavakilian1997,87,6,1.810851648,0.003891443,0.001359706,1.791759469,6,0.059957173,0.031868562,0.388542487
tavakilian1997,88,7,0.827518315,0.003891443,0.001363377,1.945910149,7,0.078158458,0.037179989,0.236908571
tavakilian1997,89,6,0.910851648,0.003891443,0.001362073,1.791759469,6,0.069593148,0.031868562,0.260225781
tavakilian1997,90,6,0.760851648,0.003891443,0.001361542,1.791759469,6,0.066381156,0.031868562,0.260225781
tavakilian1997,91,3,2.5,0.002365235,0.000838868,1.098612289,3,0.004282655,0.015934281,0.928950664
tavakilian1997,92,1,0.090909091,0.003649781,0.00123299,0,1,0.011777302,0.005311427,0.325552595
tavakilian1997,93,4,0.652020202,0.003931202,0.00169612,1.386294361,4,0.031049251,0.021245708,0.394110638
tavakilian1997,94,2,1.5,0.002970145,0.001067439,0.693147181,2,0.003211991,0.010622854,0.899872478
tavakilian1997,95,1,0.2,0.003758498,0.001277954,0,1,0.005353319,0.005311427,0.54731917
