web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,resource.range,species.specificity.index,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.generality,proportional.similarity,d
novotny2012,81,1,0.026315789,0.033333333,-0.966666667,0.476979742,1,1,1,0.033333333,1.946593002,0,0,0.001643197,0.00061953,134217776.5,0,1,0.027407721,0.016375546,0.209770924
novotny2012,82,1,0.026315789,0.037037037,-0.962962963,0.478821363,1,1,1,0.037037037,1.952117864,0,0,0.001634578,0.00061536,134217776.5,0,1,0.027407721,0.014737991,0.234250227
novotny2012,83,1,0.026315789,0.037037037,-0.962962963,0.480662983,1,1,1,0.037037037,1.952117864,0,0,0.001634578,0.00061536,134217776.5,0,1,0.027407721,0.014737991,0.234250227
novotny2012,84,1,0.026315789,0.024390244,-0.975609756,0.482504604,1,1,1,0.024390244,1.926335175,0,0,0.001674796,0.000621584,134217776.5,0,1,0.027407721,0.022379913,0.13719426
novotny2012,85,1,0.026315789,0.018518519,-0.981481481,0.484346225,1,1,1,0.018518519,1.902394107,0,0,0.001712142,0.000628135,134217776.5,0,1,0.027407721,0.029475983,0.073205456
novotny2012,86,4,0.105263158,0.091688625,-0.227077844,0.186003683,0.918918919,0.918918919,0.479301293,0.022922156,1.756906077,0.001413637,0.000516363,0.001939087,0.001125436,2147483650,1.386294361,4,0.109630885,0.104803493,0.105320671
novotny2012,87,1,0.026315789,0.027027027,-0.972972973,0.486187845,1,1,1,0.027027027,1.933701657,0,0,0.001663306,0.000618722,134217776.5,0,1,0.027407721,0.020196507,0.161044772
novotny2012,88,6,0.157894737,0.104786542,-0.149202243,0.139963168,0.864864865,0.864864865,0.379663198,0.017464424,1.727440147,0.000992011,0.000651818,0.00198505,0.00124064,1073741870,1.791759469,6,0.164446328,0.191593886,0.041665177
novotny2012,89,1,0.026315789,0.020408163,-0.979591837,0.488029466,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000621023,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,90,6,0.157894737,0.12765435,-0.145390942,0.141804788,0.864864865,0.864864865,0.379663198,0.021275725,1.662983425,0.003323975,0.00077361,0.002085596,0.001226884,1073741870,1.791759469,6,0.164446328,0.167030568,0.08083942
novotny2012,91,10,0.263157895,0.200905432,-0.079909457,0.068139963,0.756756757,0.756756757,0.275092122,0.020090543,1.537753223,0.007780798,0.002973206,0.002280941,0.001333571,2147483653,2.302585093,10,0.274077213,0.28930131,0.057255621
novotny2012,92,3,0.078947368,0.050473259,-0.316508914,0.23572744,0.945945946,0.945945946,0.561529443,0.01682442,1.819521179,0.000137605,3.07E-05,0.001841414,0.001033198,536870956.2,1.098612289,3,0.082223164,0.099344978,0.045561925
novotny2012,93,1,0.026315789,0.03125,-0.96875,0.489871087,1,1,1,0.03125,1.942909761,0,0,0.001648942,0.000617374,134217776.5,0,1,0.027407721,0.017467249,0.194776141
novotny2012,94,2,0.052631579,0.039705882,-0.480147059,0.300184162,0.972972973,0.972972973,0.697485832,0.019852941,1.841620626,0.000255924,9.27E-05,0.001806942,0.000892749,268435505,0.693147181,2,0.054815443,0.058951965,0.079834245
novotny2012,95,2,0.052631579,0.029906956,-0.485046522,0.302025783,0.972972973,0.972972973,0.697485832,0.014953478,1.821362799,0.000102505,1.50E-05,0.001838542,0.000885787,268435505,0.693147181,2,0.054815443,0.073689956,0.020895348
novotny2012,96,1,0.026315789,0.043478261,-0.956521739,0.491712707,1,1,1,0.043478261,1.959484346,0,0,0.001623087,0.000617165,134217776.5,0,1,0.027407721,0.012554585,0.271503997
novotny2012,97,1,0.026315789,0.02173913,-0.97826087,0.493554328,1,1,1,0.02173913,1.917127072,0,0,0.00168916,0.000620368,134217776.5,0,1,0.027407721,0.02510917,0.110459226
novotny2012,98,31,0.815789474,0.734387809,-0.008568135,0.003683241,0.189189189,0.189189189,0.078120913,0.023689929,1.092081031,0.048984183,0.061322004,0.002976139,0.001471508,2147483697,3.433987204,31,0.84963936,0.757413016,0.038221329
novotny2012,99,1,0.026315789,0.028571429,-0.971428571,0.495395948,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
novotny2012,100,1,0.026315789,0.028571429,-0.971428571,0.497237569,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
novotny2012,101,1,0.026315789,0.016949153,-0.983050847,0.49907919,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000621826,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,102,5,0.131578947,0.088825532,-0.182234894,0.160220994,0.891891892,0.891891892,0.422348646,0.017765106,1.749539595,0.000992071,0.000555303,0.001950578,0.001193019,2147483651,1.609437912,5,0.137038606,0.158296943,0.048083502
novotny2012,103,1,0.026315789,0.013888889,-0.986111111,0.50092081,1,1,1,0.013888889,1.869244936,0,0,0.001763851,0.000630383,134217776.5,0,1,0.027407721,0.03930131,0.006365836
novotny2012,104,4,0.105263158,0.0971662,-0.22570845,0.187845304,0.918918919,0.918918919,0.479301293,0.02429155,1.771639042,0.000820107,0.000318252,0.001916105,0.00112796,2147483650,1.386294361,4,0.109630885,0.109170306,0.106508266
novotny2012,105,1,0.026315789,0.023809524,-0.976190476,0.502762431,1,1,1,0.023809524,1.924493554,0,0,0.001677669,0.00061967,134217776.5,0,1,0.027407721,0.022925764,0.131595471
novotny2012,106,7,0.184210526,0.13053526,-0.124209249,0.121546961,0.837837838,0.837837838,0.345964044,0.018647894,1.697974217,0.001236435,0.000378993,0.002031014,0.001263165,536870961.2,1.945910149,7,0.191854049,0.213973799,0.050956881
novotny2012,107,1,0.026315789,0.015625,-0.984375,0.504604052,1,1,1,0.015625,1.883977901,0,0,0.001740869,0.000622198,134217776.5,0,1,0.027407721,0.034934498,0.033731369
novotny2012,108,31,0.815789474,0.703165111,-0.009575319,0.005524862,0.189189189,0.189189189,0.078120913,0.022682746,1.123388582,0.041515392,0.052982223,0.002927303,0.001468938,2147483697,3.433987204,31,0.84963936,0.792893365,0.026814708
novotny2012,109,1,0.026315789,0.025641026,-0.974358974,0.506445672,1,1,1,0.025641026,1.930018416,0,0,0.001669051,0.000619318,134217776.5,0,1,0.027407721,0.02128821,0.148813606
novotny2012,110,1,0.026315789,0.024390244,-0.975609756,0.508287293,1,1,1,0.024390244,1.926335175,0,0,0.001674796,0.000617602,134217776.5,0,1,0.027407721,0.022379913,0.13719426
novotny2012,111,6,0.157894737,0.116426414,-0.147262264,0.143646409,0.864864865,0.864864865,0.379663198,0.019404402,1.640883978,0.00319885,0.00056805,0.002120068,0.001226403,1073741870,1.791759469,6,0.164446328,0.176310044,0.064001514
novotny2012,112,1,0.026315789,0.01369863,-0.98630137,0.510128913,1,1,1,0.01369863,1.867403315,0,0,0.001766724,0.000627733,134217776.5,0,1,0.027407721,0.039847162,0.003161117
novotny2012,113,6,0.157894737,0.140360086,-0.143273319,0.145488029,0.864864865,0.864864865,0.379663198,0.023393348,1.670349908,0.003286275,0.000979247,0.002074105,0.001186782,1073741870,1.791759469,6,0.164446328,0.152292576,0.102795005
novotny2012,114,2,0.052631579,0.036393443,-0.481803279,0.303867403,0.972972973,0.972972973,0.697485832,0.018196721,1.856353591,6.06E-05,5.79E-06,0.00178396,0.000879423,268435505,0.693147181,2,0.054815443,0.06058952,0.066510679
novotny2012,115,1,0.026315789,0.023255814,-0.976744186,0.511970534,1,1,1,0.023255814,1.922651934,0,0,0.001680542,0.000623221,134217776.5,0,1,0.027407721,0.023471616,0.126128431
novotny2012,116,1,0.026315789,0.022727273,-0.977272727,0.513812155,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,117,1,0.026315789,0.022727273,-0.977272727,0.515653775,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,118,2,0.052631579,0.058333333,-0.470833333,0.305709024,0.972972973,0.972972973,0.697485832,0.029166667,1.896869245,0.000106415,7.13E-06,0.00172076,0.000877825,268435505,0.693147181,2,0.054815443,0.038209607,0.175047228
novotny2012,119,1,0.026315789,0.04,-0.96,0.517495396,1,1,1,0.04,1.955801105,0,0,0.001628833,0.000616737,134217776.5,0,1,0.027407721,0.013646288,0.25213124
novotny2012,120,1,0.026315789,0.022727273,-0.977272727,0.519337017,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,121,7,0.184210526,0.123305061,-0.125242134,0.123388582,0.837837838,0.837837838,0.345964044,0.017615009,1.666666667,0.002448133,0.001446932,0.00207985,0.001279346,536870961.2,1.945910149,7,0.191854049,0.221069869,0.040520543
novotny2012,122,2,0.052631579,0.034855769,-0.482572115,0.307550645,0.972972973,0.972972973,0.697485832,0.017427885,1.854511971,5.35E-05,4.29E-06,0.001786833,0.000881879,268435505,0.693147181,2,0.054815443,0.063318777,0.056361202
novotny2012,123,1,0.026315789,0.01369863,-0.98630137,0.521178637,1,1,1,0.01369863,1.867403315,0,0,0.001766724,0.000627733,134217776.5,0,1,0.027407721,0.039847162,0.003161117
novotny2012,124,1,0.026315789,0.025,-0.975,0.523020258,1,1,1,0.025,1.928176796,0,0,0.001671924,0.000622306,134217776.5,0,1,0.027407721,0.021834061,0.142931305
novotny2012,125,3,0.078947368,0.049642546,-0.316785818,0.237569061,0.945945946,0.945945946,0.561529443,0.016547515,1.79558011,0.000203909,2.64E-05,0.00187876,0.001026031,536870956.2,1.098612289,3,0.082223164,0.101528384,0.041019373
novotny2012,126,1,0.026315789,0.013888889,-0.986111111,0.524861878,1,1,1,0.013888889,1.869244936,0,0,0.001763851,0.000630383,134217776.5,0,1,0.027407721,0.03930131,0.006365836
novotny2012,127,1,0.026315789,0.014705882,-0.985294118,0.526703499,1,1,1,0.014705882,1.876611418,0,0,0.00175236,0.000631294,134217776.5,0,1,0.027407721,0.037117904,0.019645936
novotny2012,128,1,0.026315789,0.01369863,-0.98630137,0.52854512,1,1,1,0.01369863,1.867403315,0,0,0.001766724,0.000627733,134217776.5,0,1,0.027407721,0.039847162,0.003161117
novotny2012,129,1,0.026315789,0.016393443,-0.983606557,0.53038674,1,1,1,0.016393443,1.889502762,0,0,0.001732251,0.000622843,134217776.5,0,1,0.027407721,0.033296943,0.044885759
novotny2012,130,1,0.026315789,0.01754386,-0.98245614,0.532228361,1,1,1,0.01754386,1.896869245,0,0,0.00172076,0.000618166,134217776.5,0,1,0.027407721,0.031113537,0.060643559
novotny2012,131,1,0.026315789,0.016949153,-0.983050847,0.534069982,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000621826,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,132,3,0.078947368,0.056383676,-0.314538775,0.239410681,0.945945946,0.945945946,0.561529443,0.018794559,1.810313076,0.000248442,3.87E-05,0.001855778,0.001024326,536870956.2,1.098612289,3,0.082223164,0.090065502,0.069698331
novotny2012,133,3,0.078947368,0.052399629,-0.31586679,0.241252302,0.945945946,0.945945946,0.561529443,0.017466543,1.830570902,0.000115416,1.66E-05,0.001824178,0.001028798,536870956.2,1.098612289,3,0.082223164,0.094432314,0.055784473
novotny2012,134,2,0.052631579,0.040758676,-0.479620662,0.309392265,0.972972973,0.972972973,0.697485832,0.020379338,1.854511971,0.000114837,1.80E-05,0.001786833,0.000880121,268435505,0.693147181,2,0.054815443,0.055131004,0.090676043
novotny2012,135,1,0.026315789,0.016949153,-0.983050847,0.535911602,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000622378,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,136,3,0.078947368,0.048703185,-0.317098938,0.243093923,0.945945946,0.945945946,0.561529443,0.016234395,1.79373849,0.000226451,3.50E-05,0.001881632,0.001025532,536870956.2,1.098612289,3,0.082223164,0.100982533,0.039439688
novotny2012,137,1,0.026315789,0.016949153,-0.983050847,0.537753223,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000625723,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,138,1,0.026315789,0.025,-0.975,0.539594843,1,1,1,0.025,1.928176796,0,0,0.001671924,0.000622306,134217776.5,0,1,0.027407721,0.021834061,0.142931305
novotny2012,139,2,0.052631579,0.0409699,-0.47951505,0.311233886,0.972972973,0.972972973,0.697485832,0.02048495,1.85267035,0.000146703,1.59E-05,0.001789705,0.000877466,268435505,0.693147181,2,0.054815443,0.05349345,0.094785862
novotny2012,140,2,0.052631579,0.065608466,-0.467195767,0.313075506,0.972972973,0.972972973,0.697485832,0.032804233,1.915285451,4.74E-05,7.72E-06,0.001692033,0.000874587,268435505,0.693147181,2,0.054815443,0.033842795,0.202843054
novotny2012,141,1,0.026315789,0.015625,-0.984375,0.541436464,1,1,1,0.015625,1.883977901,0,0,0.001740869,0.000623285,134217776.5,0,1,0.027407721,0.034934498,0.033731369
novotny2012,142,1,0.026315789,0.043478261,-0.956521739,0.543278085,1,1,1,0.043478261,1.959484346,0,0,0.001623087,0.000617165,134217776.5,0,1,0.027407721,0.012554585,0.271503997
novotny2012,143,1,0.026315789,0.023809524,-0.976190476,0.545119705,1,1,1,0.023809524,1.924493554,0,0,0.001677669,0.00061967,134217776.5,0,1,0.027407721,0.022925764,0.131595471
novotny2012,144,5,0.131578947,0.098748441,-0.180250312,0.162062615,0.891891892,0.891891892,0.422348646,0.019749688,1.76427256,0.000595976,0.000115286,0.001927596,0.001176943,2147483651,1.609437912,5,0.137038606,0.144104803,0.071497006
novotny2012,145,10,0.263157895,0.178189273,-0.082181073,0.069981584,0.756756757,0.756756757,0.275092122,0.017818927,1.653775322,0.001743928,0.001156364,0.002099959,0.001336825,2147483653,2.302585093,10,0.274077213,0.313864629,0.033554376
novotny2012,146,11,0.289473684,0.203830298,-0.072379064,0.05893186,0.72972973,0.72972973,0.257563713,0.018530027,1.639042357,0.002149083,0.001733761,0.002122941,0.001353095,4294967302,2.397895273,11,0.301484934,0.335152838,0.039595398
novotny2012,147,2,0.052631579,0.033513514,-0.483243243,0.314917127,0.972972973,0.972972973,0.697485832,0.016756757,1.834254144,7.33E-05,6.32E-06,0.001818433,0.000881071,268435505,0.693147181,2,0.054815443,0.06768559,0.044032271
novotny2012,148,1,0.026315789,0.028571429,-0.971428571,0.546961326,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
novotny2012,149,1,0.026315789,0.022727273,-0.977272727,0.548802947,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,150,1,0.026315789,0.022727273,-0.977272727,0.550644567,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,151,4,0.105263158,0.066098259,-0.233475435,0.189686924,0.918918919,0.918918919,0.479301293,0.016524565,1.79373849,0.000239882,8.00E-05,0.001881632,0.001127722,2147483650,1.386294361,4,0.109630885,0.134279476,0.03786041
novotny2012,152,2,0.052631579,0.042147294,-0.478926353,0.316758748,0.972972973,0.972972973,0.697485832,0.021073647,1.885819521,4.05E-05,6.03E-06,0.001737996,0.000881793,268435505,0.693147181,2,0.054815443,0.051855895,0.101699964
novotny2012,153,1,0.026315789,0.015625,-0.984375,0.552486188,1,1,1,0.015625,1.883977901,0,0,0.001740869,0.000622198,134217776.5,0,1,0.027407721,0.034934498,0.033731369
novotny2012,154,1,0.026315789,0.016949153,-0.983050847,0.554327808,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000625723,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,155,1,0.026315789,0.020408163,-0.979591837,0.556169429,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,156,1,0.026315789,0.013888889,-0.986111111,0.55801105,1,1,1,0.013888889,1.869244936,0,0,0.001763851,0.000630383,134217776.5,0,1,0.027407721,0.03930131,0.006365836
novotny2012,157,3,0.078947368,0.062542621,-0.312485793,0.244935543,0.945945946,0.945945946,0.561529443,0.02084754,1.819521179,0.000254486,3.09E-05,0.001841414,0.00101986,536870956.2,1.098612289,3,0.082223164,0.081877729,0.093122568
novotny2012,158,1,0.026315789,0.016393443,-0.983606557,0.55985267,1,1,1,0.016393443,1.889502762,0,0,0.001732251,0.000622843,134217776.5,0,1,0.027407721,0.033296943,0.044885759
novotny2012,159,9,0.236842105,0.171256146,-0.09208265,0.092081031,0.783783784,0.783783784,0.295105214,0.019028461,1.67771639,0.001546625,0.000674888,0.002062614,0.001314455,2147483653,2.197224577,9,0.246669492,0.2680131,0.050311361
novotny2012,160,1,0.026315789,0.023255814,-0.976744186,0.561694291,1,1,1,0.023255814,1.922651934,0,0,0.001680542,0.000623221,134217776.5,0,1,0.027407721,0.023471616,0.126128431
novotny2012,161,1,0.026315789,0.023255814,-0.976744186,0.563535912,1,1,1,0.023255814,1.922651934,0,0,0.001680542,0.000623221,134217776.5,0,1,0.027407721,0.023471616,0.126128431
novotny2012,162,1,0.026315789,0.01369863,-0.98630137,0.565377532,1,1,1,0.01369863,1.867403315,0,0,0.001766724,0.000627733,134217776.5,0,1,0.027407721,0.039847162,0.003161117
novotny2012,163,1,0.026315789,0.020408163,-0.979591837,0.567219153,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,164,2,0.052631579,0.03124249,-0.484378755,0.318600368,0.972972973,0.972972973,0.697485832,0.015621245,1.839779006,5.36E-05,8.09E-06,0.001809814,0.00088841,268435505,0.693147181,2,0.054815443,0.070960699,0.030369781
novotny2012,165,5,0.131578947,0.111175796,-0.177764841,0.163904236,0.891891892,0.891891892,0.422348646,0.022235159,1.779005525,0.000681605,0.00015401,0.001904614,0.001179092,2147483651,1.609437912,5,0.137038606,0.134279476,0.092798304
novotny2012,166,1,0.026315789,0.019230769,-0.980769231,0.569060773,1,1,1,0.019230769,1.906077348,0,0,0.001706396,0.000621421,134217776.5,0,1,0.027407721,0.028384279,0.081973987
novotny2012,167,2,0.052631579,0.033078185,-0.483460908,0.320441989,0.972972973,0.972972973,0.697485832,0.016539092,1.830570902,0.000114492,1.35E-05,0.001824178,0.000880992,268435505,0.693147181,2,0.054815443,0.066048035,0.04536059
novotny2012,168,2,0.052631579,0.037405628,-0.481297186,0.32228361,0.972972973,0.972972973,0.697485832,0.018702814,1.856353591,6.30E-05,7.21E-06,0.00178396,0.000879127,268435505,0.693147181,2,0.054815443,0.059497817,0.071818115
novotny2012,169,10,0.263157895,0.181368196,-0.08186318,0.071823204,0.756756757,0.756756757,0.275092122,0.01813682,1.535911602,0.006698266,0.002699939,0.002283813,0.001340727,2147483653,2.302585093,10,0.274077213,0.308406114,0.037773471
novotny2012,170,1,0.026315789,0.021276596,-0.978723404,0.570902394,1,1,1,0.021276596,1.915285451,0,0,0.001692033,0.000618655,134217776.5,0,1,0.027407721,0.025655022,0.105462506
novotny2012,171,3,0.078947368,0.04686749,-0.317710837,0.246777164,0.945945946,0.945945946,0.561529443,0.015622497,1.810313076,0.000143485,2.68E-05,0.001855778,0.001034304,536870956.2,1.098612289,3,0.082223164,0.105895197,0.029429823
novotny2012,172,1,0.026315789,0.028571429,-0.971428571,0.572744015,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
novotny2012,173,36,0.947368421,0.806329535,-0.005379735,0,0.054054054,0.054054054,0.038749213,0.022398043,1.044198895,0.053639268,0.167958084,0.00305083,0.00148546,4294967314,3.583518938,36,0.986677967,0.865902475,0.00596629
novotny2012,174,5,0.131578947,0.087837389,-0.182432522,0.165745856,0.891891892,0.891891892,0.422348646,0.017567478,1.775322284,0.000408109,0.000245312,0.00191036,0.001192121,2147483651,1.609437912,5,0.137038606,0.159388646,0.045991613
novotny2012,175,6,0.157894737,0.110564662,-0.148239223,0.14732965,0.864864865,0.864864865,0.379663198,0.018427444,1.731123389,0.001262071,0.000943975,0.001979305,0.001240425,1073741870,1.791759469,6,0.164446328,0.183406114,0.053210456
novotny2012,176,1,0.026315789,0.014705882,-0.985294118,0.574585635,1,1,1,0.014705882,1.876611418,0,0,0.00175236,0.000631294,134217776.5,0,1,0.027407721,0.037117904,0.019645936
novotny2012,177,4,0.105263158,0.066098259,-0.233475435,0.191528545,0.918918919,0.918918919,0.479301293,0.016524565,1.79373849,0.000239882,8.00E-05,0.001881632,0.001127722,2147483650,1.386294361,4,0.109630885,0.134279476,0.03786041
novotny2012,178,4,0.105263158,0.066098259,-0.233475435,0.193370166,0.918918919,0.918918919,0.479301293,0.016524565,1.79373849,0.000239882,8.00E-05,0.001881632,0.001127722,2147483650,1.386294361,4,0.109630885,0.134279476,0.03786041
novotny2012,179,1,0.026315789,0.013888889,-0.986111111,0.576427256,1,1,1,0.013888889,1.869244936,0,0,0.001763851,0.000630383,134217776.5,0,1,0.027407721,0.03930131,0.006365836
novotny2012,180,2,0.052631579,0.046875,-0.4765625,0.32412523,0.972972973,0.972972973,0.697485832,0.0234375,1.843462247,0.00020125,1.93E-05,0.001804069,0.000875494,268435505,0.693147181,2,0.054815443,0.052401747,0.112851565
novotny2012,181,1,0.026315789,0.02,-0.98,0.578268877,1,1,1,0.02,1.909760589,0,0,0.001700651,0.000618587,134217776.5,0,1,0.027407721,0.027292576,0.091086468
novotny2012,182,2,0.052631579,0.033921677,-0.483039162,0.325966851,0.972972973,0.972972973,0.697485832,0.016960838,1.802946593,0.000420128,2.32E-05,0.001867269,0.000878882,268435505,0.693147181,2,0.054815443,0.067139738,0.04638292
novotny2012,183,5,0.131578947,0.089345922,-0.182130816,0.167587477,0.891891892,0.891891892,0.422348646,0.017869184,1.73664825,0.00067946,0.000106661,0.001970687,0.00117675,2147483651,1.609437912,5,0.137038606,0.158296943,0.048651223
novotny2012,184,12,0.315789474,0.286060558,-0.059494954,0.055248619,0.702702703,0.702702703,0.241988757,0.02383838,1.545119705,0.007040962,0.002740298,0.00226945,0.00136192,1073741873,2.48490665,12,0.328892656,0.304039301,0.089383256
novotny2012,185,2,0.052631579,0.02932363,-0.485338185,0.327808471,0.972972973,0.972972973,0.697485832,0.014661815,1.828729282,7.90E-05,7.90E-06,0.001827051,0.000887486,268435505,0.693147181,2,0.054815443,0.074781659,0.016892384
novotny2012,186,1,0.026315789,0.020408163,-0.979591837,0.580110497,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000621023,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,187,2,0.052631579,0.037357316,-0.481321342,0.329650092,0.972972973,0.972972973,0.697485832,0.018678658,1.828729282,0.000361828,3.58E-05,0.001827051,0.000881232,268435505,0.693147181,2,0.054815443,0.058951965,0.072740125
novotny2012,188,1,0.026315789,0.018518519,-0.981481481,0.581952118,1,1,1,0.018518519,1.902394107,0,0,0.001712142,0.000628135,134217776.5,0,1,0.027407721,0.029475983,0.073205456
novotny2012,189,10,0.263157895,0.226462461,-0.077353754,0.073664825,0.756756757,0.756756757,0.275092122,0.022646246,1.550644567,0.007892891,0.004216128,0.002260832,0.001346767,2147483653,2.302585093,10,0.274077213,0.259279476,0.085473939
novotny2012,190,1,0.026315789,0.023809524,-0.976190476,0.583793738,1,1,1,0.023809524,1.924493554,0,0,0.001677669,0.00061967,134217776.5,0,1,0.027407721,0.022925764,0.131595471
novotny2012,191,10,0.263157895,0.244187504,-0.07558125,0.075506446,0.756756757,0.756756757,0.275092122,0.02441875,1.61878453,0.00465088,0.002439673,0.002154541,0.00134058,2147483653,2.302585093,10,0.274077213,0.241266376,0.102845837
novotny2012,192,10,0.263157895,0.178189273,-0.082181073,0.077348066,0.756756757,0.756756757,0.275092122,0.017818927,1.653775322,0.001743928,0.001098457,0.002099959,0.001336825,2147483653,2.302585093,10,0.274077213,0.313864629,0.033554376
novotny2012,193,1,0.026315789,0.016949153,-0.983050847,0.585635359,1,1,1,0.016949153,1.893186004,0,0,0.001726505,0.000625723,134217776.5,0,1,0.027407721,0.03220524,0.052631093
novotny2012,194,3,0.078947368,0.063078527,-0.312307158,0.248618785,0.945945946,0.945945946,0.561529443,0.021026176,1.804788214,0.000494153,4.10E-05,0.001864396,0.001019589,536870956.2,1.098612289,3,0.082223164,0.079694323,0.097227971
novotny2012,195,6,0.157894737,0.128773799,-0.145204367,0.149171271,0.864864865,0.864864865,0.379663198,0.0214623,1.655616943,0.003241169,0.000723978,0.002097086,0.001228932,1073741870,1.791759469,6,0.164446328,0.165938865,0.083118641
novotny2012,196,1,0.026315789,0.028571429,-0.971428571,0.58747698,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
novotny2012,197,4,0.105263158,0.066035988,-0.233491003,0.195211786,0.918918919,0.918918919,0.479301293,0.016508997,1.767955801,0.000359545,8.26E-05,0.00192185,0.001121104,2147483650,1.386294361,4,0.109630885,0.134825328,0.037248449
novotny2012,198,3,0.078947368,0.059180353,-0.313606549,0.250460405,0.945945946,0.945945946,0.561529443,0.019726784,1.801104972,0.000283075,3.05E-05,0.001870142,0.001019464,536870956.2,1.098612289,3,0.082223164,0.088427948,0.077957504
novotny2012,199,1,0.026315789,0.022727273,-0.977272727,0.5893186,1,1,1,0.022727273,1.920810313,0,0,0.001683415,0.000624873,134217776.5,0,1,0.027407721,0.024017467,0.120787081
novotny2012,200,1,0.026315789,0.020408163,-0.979591837,0.591160221,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,201,1,0.026315789,0.020408163,-0.979591837,0.593001842,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,202,1,0.026315789,0.020408163,-0.979591837,0.594843462,1,1,1,0.020408163,1.91160221,0,0,0.001697778,0.000626364,134217776.5,0,1,0.027407721,0.026746725,0.095780335
novotny2012,203,7,0.184210526,0.146984161,-0.121859406,0.125230203,0.837837838,0.837837838,0.345964044,0.020997737,1.653775322,0.002915834,0.001268263,0.002099959,0.001273692,536870961.2,1.945910149,7,0.191854049,0.19650655,0.075001354
novotny2012,204,2,0.052631579,0.036949153,-0.481525424,0.331491713,0.972972973,0.972972973,0.697485832,0.018474576,1.848987109,8.52E-05,6.24E-06,0.001795451,0.000877365,268435505,0.693147181,2,0.054815443,0.059497817,0.070389477
novotny2012,205,2,0.052631579,0.034493012,-0.482753494,0.333333333,0.972972973,0.972972973,0.697485832,0.017246506,1.828729282,0.000226663,1.82E-05,0.001827051,0.000882052,268435505,0.693147181,2,0.054815443,0.063318777,0.055143926
novotny2012,206,2,0.052631579,0.036179922,-0.481910039,0.335174954,0.972972973,0.972972973,0.697485832,0.018089961,1.832412523,0.000229437,2.64E-05,0.001821305,0.000882181,268435505,0.693147181,2,0.054815443,0.06058952,0.065826023
novotny2012,207,2,0.052631579,0.036425903,-0.481787049,0.337016575,0.972972973,0.972972973,0.697485832,0.018212951,1.819521179,0.000381636,7.08E-05,0.001841414,0.000888337,268435505,0.693147181,2,0.054815443,0.063864629,0.060489147
novotny2012,208,1,0.026315789,0.028571429,-0.971428571,0.596685083,1,1,1,0.028571429,1.937384899,0,0,0.00165756,0.000621429,134217776.5,0,1,0.027407721,0.019104803,0.173955787
