web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
Macfadyen2009_plant-herb_B9,24,1,0.166666667,0.303418803,-0.696581197,0.217391304,1,1,1,1,2.130434783,0,0,0.031746032,0.021149669,NA,0,1,0.19555407,0.217247778,0.57775415
nakagawa_1,1,4,0.137931034,1.625,0.15625,0.368421053,0.892857143,0.472455591,0.892857143,1,1.578947368,0.002040816,0,0.043548387,0.030812485,2147483650,1.386294361,4,0.155963303,0.178134869,0.435133901
nakagawa_1,2,1,0.034482759,0.142857143,-0.857142857,0.842105263,1,1,1,1,1.684210526,0,0,0.040322581,0.017508876,134217776.5,0,1,0.064220183,0.044533717,0.216908149
nakagawa_1,3,2,0.068965517,0.267857143,-0.366071429,0.526315789,0.964285714,0.694365075,0.964285714,1,1.421052632,0.026258503,0,0.048387097,0.025961085,268435505,0.693147181,2,0.137614679,0.089067434,0.118088384
nakagawa_1,4,5,0.172413793,1.660714286,0.132142857,0.263157895,0.857142857,0.414039336,0.857142857,1,1.421052632,0.026972789,0.002223979,0.048387097,0.034490467,2147483651,1.609437912,5,0.247706422,0.222668586,0.301648772
nakagawa_1,5,9,0.310344828,1.842857143,0.093650794,0.210526316,0.714285714,0.281718085,0.714285714,1,1.052631579,0.14537415,0.100128497,0.059677419,0.045092576,2147483653,2.197224577,9,0.52293578,0.400803455,0.101718082
nakagawa_1,6,22,0.75862069,7.552380952,0.297835498,0,0.25,0.106600358,0.25,1,1,0.189897959,0.693189681,0.061290323,0.049156315,4294967307,3.091042453,22,0.748123436,0.979741779,0.078488108
nakagawa_1,7,17,0.586206897,6.576190476,0.328011204,0.052631579,0.428571429,0.158776837,0.428571429,1,1.052631579,0.146326531,0.047790847,0.059677419,0.046271502,4294967305,2.833213344,17,0.648138154,0.757073193,0.209335522
nakagawa_1,8,2,0.068965517,0.283333333,-0.358333333,0.578947368,0.964285714,0.694365075,0.964285714,1,1.421052632,0,0,0.048387097,0.027762977,268435505,0.693147181,2,0.155963303,0.089067434,0.102972782
nakagawa_1,9,2,0.068965517,0.458333333,-0.270833333,0.631578947,0.964285714,0.694365075,0.964285714,1,1.631578947,0,0,0.041935484,0.025250915,268435505,0.693147181,2,0.100917431,0.089067434,0.303722307
nakagawa_1,10,2,0.068965517,0.208333333,-0.395833333,0.684210526,0.964285714,0.694365075,0.964285714,1,1.315789474,0.020748299,0,0.051612903,0.028844053,268435505,0.693147181,2,0.183486239,0.089067434,0
nakagawa_1,11,13,0.448275862,2.810714286,0.139285714,0.105263158,0.571428571,0.209656967,0.571428571,1,1.052631579,0.153197279,0.057922309,0.059677419,0.045917391,4294967303,2.564949357,13,0.636556104,0.578938324,0.082103923
nakagawa_1,12,1,0.034482759,0.083333333,-0.916666667,0.894736842,1,1,1,1,1.421052632,0,0,0.048387097,0.01978022,134217776.5,0,1,0.110091743,0.044533717,0
nakagawa_1,13,1,0.034482759,0.125,-0.875,0.947368421,1,1,1,1,1.631578947,0,0,0.041935484,0.017521736,134217776.5,0,1,0.073394495,0.044533717,0.163171163
nakagawa_1,14,2,0.068965517,0.45,-0.275,0.736842105,0.964285714,0.694365075,0.964285714,1,1.736842105,0,0,0.038709677,0.025223037,268435505,0.693147181,2,0.082568807,0.089067434,0.343667015
nakagawa_1,15,11,0.379310345,2.185714286,0.107792208,0.157894737,0.642857143,0.241746889,0.642857143,1,1.105263158,0.122108844,0.035583671,0.058064516,0.044434803,4294967302,2.397895273,11,0.558798999,0.489870889,0.09329913
nakagawa_1,16,3,0.103448276,0.708333333,-0.097222222,0.473684211,0.928571429,0.55634864,0.928571429,1,1.315789474,0.020748299,0.05317782,0.051612903,0.029774436,536870956.2,1.098612289,3,0.201834862,0.133601152,0.20866018
nakagawa_1,17,2,0.068965517,0.583333333,-0.208333333,0.789473684,0.964285714,0.694365075,0.964285714,1,1.421052632,0,0,0.048387097,0.020213363,268435505,0.693147181,2,0.128440367,0.089067434,0.303722307
nakagawa_1,18,4,0.137931034,0.676190476,-0.080952381,0.421052632,0.892857143,0.472455591,0.892857143,1,1.631578947,0,0,0.041935484,0.033826109,2147483650,1.386294361,4,0.220183486,0.178134869,0.168903792
nakagawa_1,19,1,0.034482759,0.083333333,-0.916666667,1,1,1,1,1,1.421052632,0,0,0.048387097,0.01978022,134217776.5,0,1,0.110091743,0.044533717,0
nakagawa_1,20,5,0.172413793,0.676190476,-0.064761905,0.315789474,0.857142857,0.414039336,0.857142857,1,1.052631579,0.146326531,0.009983197,0.059677419,0.039406383,2147483651,1.609437912,5,0.366972477,0.222668586,0.031936664
nakagawa_2,1,1,0.027777778,0.333333333,-0.666666667,1,1,1,1,1,1.916666667,0,0,0.053947368,0.02275011,134217776.5,0,1,0.032967033,0.035771921,0.471679166
nakagawa_2,2,12,0.333333333,5.027380952,0.335615079,0.166666667,0.685714286,0.239045722,0.685714286,1,1.166666667,0.0897114,0.133507853,0.086842105,0.066972349,1073741873,2.48490665,12,0.533882784,0.42926305,0.215957048
nakagawa_2,3,4,0.111111111,0.851190476,-0.037202381,0.5,0.914285714,0.478091444,0.914285714,1,1.333333333,0.004761905,0,0.078947368,0.047688564,2147483650,1.386294361,4,0.241758242,0.143087683,0.161375696
nakagawa_2,4,16,0.444444444,7.194047619,0.387127976,0,0.571428571,0.188982237,0.571428571,1,1.166666667,0.0897114,0.460732984,0.086842105,0.07495957,4294967304,2.772588722,16,0.590659341,0.572350733,0.204304512
nakagawa_2,5,10,0.277777778,3.68452381,0.268452381,0.333333333,0.742857143,0.272554058,0.742857143,1,1.166666667,0.195266955,0,0.086842105,0.057665635,2147483653,2.302585093,10,0.428571429,0.357719208,0.244334412
nakagawa_2,6,11,0.305555556,4.994047619,0.363095238,0.25,0.714285714,0.254823596,0.714285714,1,1.25,0.028600289,0.023560209,0.082894737,0.062826842,4294967302,2.397895273,11,0.472527473,0.393491129,0.284509465
nakagawa_2,7,3,0.083333333,0.410714286,-0.196428571,0.583333333,0.942857143,0.560611911,0.942857143,1,1.25,0.028600289,0,0.082894737,0.046943431,536870956.2,1.098612289,3,0.241758242,0.107315762,0
nakagawa_2,8,3,0.083333333,0.601190476,-0.132936508,0.666666667,0.942857143,0.560611911,0.942857143,1,1.333333333,0.014141414,0,0.078947368,0.044312383,536870956.2,1.098612289,3,0.197802198,0.107315762,0.141895948
nakagawa_2,9,3,0.083333333,0.95,-0.016666667,0.75,0.942857143,0.560611911,0.942857143,1,1.666666667,0,0,0.063157895,0.039078818,536870956.2,1.098612289,3,0.120879121,0.107315762,0.382227818
nakagawa_2,10,2,0.055555556,0.476190476,-0.261904762,0.833333333,0.971428571,0.696932052,0.971428571,1,1.583333333,0,0,0.069736842,0.033434004,268435505,0.693147181,2,0.10989011,0.071543842,0.243662996
nakagawa_2,11,10,0.277777778,3.717857143,0.271785714,0.416666667,0.742857143,0.272554058,0.742857143,1,1.166666667,0.217388167,0.130890052,0.086842105,0.06763574,2147483653,2.302585093,10,0.472527473,0.357719208,0.193566423
nakagawa_2,12,14,0.388888889,6.926190476,0.42329932,0.083333333,0.628571429,0.211891385,0.628571429,1,1.166666667,0.331818182,0.251308901,0.086842105,0.064805426,4294967303,2.63905733,14,0.445054945,0.500806891,0.383970954
nakagawa_2,13,2,0.055555556,0.833333333,-0.083333333,0.916666667,0.971428571,0.696932052,0.971428571,1,1.833333333,0,0,0.055263158,0.032458725,268435505,0.693147181,2,0.054945055,0.071543842,0.554881261
novotny2005,1,3,0.5,1.392857143,0.130952381,0,0.6,0.447213595,0.6,1,1,0.333333333,0.333333333,0.134615385,0.148148148,536870956.2,1.098612289,3,0.666666667,0.717725559,0.143792813
novotny2005,2,1,0.166666667,0.142857143,-0.857142857,0.714285714,1,1,1,1,1.142857143,0,0,0.125,0.111111111,134217776.5,0,1,0.466666667,0.239241853,0
novotny2005,3,2,0.333333333,1.25,0.125,0.285714286,0.8,0.632455532,0.8,1,1.571428571,0,0,0.096153846,0.080808081,268435505,0.693147181,2,0.333333333,0.478483706,0.583970805
novotny2005,4,2,0.333333333,0.392857143,-0.303571429,0.428571429,0.8,0.632455532,0.8,1,1,0.333333333,0.333333333,0.134615385,0.148148148,268435505,0.693147181,2,0.733333333,0.478483706,0
novotny2005,5,2,0.333333333,0.392857143,-0.303571429,0.571428571,0.8,0.632455532,0.8,1,1,0.333333333,0.333333333,0.134615385,0.148148148,268435505,0.693147181,2,0.733333333,0.478483706,0
novotny2005,6,1,0.166666667,0.142857143,-0.857142857,0.857142857,1,1,1,1,1.142857143,0,0,0.125,0.111111111,134217776.5,0,1,0.466666667,0.239241853,0
novotny2005,7,1,0.166666667,0.142857143,-0.857142857,1,1,1,1,1,1.142857143,0,0,0.125,0.111111111,134217776.5,0,1,0.466666667,0.239241853,0
novotny2005,8,3,0.5,2.142857143,0.380952381,0.142857143,0.6,0.447213595,0.6,1,1.142857143,0,0,0.125,0.111111111,536870956.2,1.098612289,3,0.466666667,0.717725559,0.5
novotny2012,1,41,0.075367647,8.518663276,0.183382031,0.675675676,0.926335175,0.150311479,0.926335175,1,1,0,0,0.026315789,0.029313939,4294967317,3.713572067,41,0.327510917,0.146009371,0.205606678
novotny2012,2,44,0.080882353,19.22834292,0.414280521,0.594594595,0.920810313,0.144663427,0.920810313,1,1,0,0,0.026315789,0.020507338,8589934614,3.784189634,44,0.223799127,0.156692984,0.45770253
novotny2012,3,35,0.064338235,14.14132168,0.375466334,0.810810811,0.937384899,0.163653371,0.937384899,1,1,0,0,0.026315789,0.021962689,4294967314,3.555348061,35,0.244541485,0.124642146,0.385827591
novotny2012,4,25,0.045955882,7.241134861,0.249645394,0.972972973,0.955801105,0.195530162,0.955801105,1,1,0,0,0.026315789,0.019654657,4294967309,3.218875825,25,0.213427948,0.089030104,0.30191247
novotny2012,5,30,0.055147059,11.77236331,0.359078777,0.891891892,0.946593002,0.177631923,0.946593002,1,1,0,0,0.026315789,0.016684594,2147483697,3.401197382,30,0.170305677,0.106836125,0.447780115
novotny2012,6,32,0.058823529,8.182946732,0.224467085,0.864864865,0.942909761,0.17165643,0.942909761,1,1,0,0,0.026315789,0.023508233,4294967312,3.465735903,32,0.261462882,0.113958533,0.264997372
novotny2012,7,42,0.077205882,11.56617731,0.25157565,0.648648649,0.924493554,0.148363578,0.924493554,1,1,0,0,0.026315789,0.021988975,8589934613,3.737669618,42,0.270742358,0.149570575,0.299504535
novotny2012,8,62,0.113970588,15.01902633,0.226113328,0.162162162,0.887661142,0.119654148,0.887661142,1,1,0,0.039577836,0.026315789,0.026318332,8589934623,4.127134385,62,0.347020707,0.220794659,0.257513535
novotny2012,9,61,0.112132353,16.18206425,0.248886299,0.189189189,0.889502762,0.120756004,0.889502762,1,1,0,0.124010554,0.026315789,0.027848077,8589934623,4.110873864,61,0.36197115,0.217233454,0.263646206
novotny2012,10,57,0.104779412,9.335185598,0.146231326,0.297297297,0.896869245,0.125437427,0.896869245,1,1,0,0.134564644,0.026315789,0.028623034,8589934621,4.043051268,57,0.377882479,0.202988638,0.167923692
novotny2012,11,64,0.117647059,15.24766581,0.222619778,0.108108108,0.883977901,0.117525124,0.883977901,1,1,0,0.005277045,0.026315789,0.026111241,8589934624,4.158883083,64,0.342521834,0.227917067,0.267603324
novotny2012,12,50,0.091911765,9.955641561,0.179112831,0.405405405,0.909760589,0.134889628,0.909760589,1,1,0,0.01055409,0.026315789,0.025533439,8589934617,3.912023005,50,0.333515284,0.178060209,0.216886307
novotny2012,13,59,0.108455882,15.48793659,0.245558247,0.216216216,0.893186004,0.123039611,0.893186004,1,1,0,0.01055409,0.026315789,0.025517511,8589934622,4.077537444,59,0.330295685,0.210111046,0.285791584
novotny2012,14,39,0.071691176,11.04869247,0.257658781,0.756756757,0.930018416,0.154423528,0.930018416,1,1,0,0,0.026315789,0.020214366,4294967316,3.663561646,39,0.235262009,0.138886963,0.32686532
novotny2012,15,47,0.086397059,10.31287554,0.198146288,0.486486486,0.915285451,0.139549842,0.915285451,1,1,0,0,0.026315789,0.022817676,8589934616,3.850147602,47,0.283842795,0.167376596,0.263163972
novotny2012,16,59,0.108455882,14.71637156,0.232480874,0.243243243,0.893186004,0.123039611,0.893186004,1,1,0,0,0.026315789,0.027220662,8589934622,4.077537444,59,0.357588261,0.210111046,0.25186482
novotny2012,17,74,0.136029412,20.64161021,0.265427165,0,0.865561694,0.108151651,0.865561694,1,1,0,0.005277045,0.026315789,0.027192783,8589934629,4.304065093,74,0.357281954,0.263529109,0.289359006
novotny2012,18,43,0.079044118,16.74823052,0.366237919,0.621621622,0.922651934,0.146482155,0.922651934,1,1,0,0,0.026315789,0.025691142,8589934614,3.761200116,43,0.294759825,0.153131779,0.35516555
novotny2012,19,59,0.108455882,20.32616361,0.327562095,0.27027027,0.893186004,0.123039611,0.893186004,1,1,0,0.031662269,0.026315789,0.028226804,8589934622,4.077537444,59,0.331387388,0.210111046,0.343050574
novotny2012,20,23,0.042279412,7.981910751,0.303561337,1,0.959484346,0.204246691,0.959484346,1,1,0,0,0.026315789,0.017462175,4294967308,3.135494216,23,0.183406114,0.081907696,0.347140184
novotny2012,21,40,0.073529412,15.41991114,0.360497779,0.72972973,0.928176796,0.15232997,0.928176796,1,1,0,0,0.026315789,0.023168976,4294967316,3.688879454,40,0.258187773,0.142448167,0.378669206
novotny2012,22,57,0.104779412,15.07210199,0.246878982,0.324324324,0.896869245,0.125437427,0.896869245,1,1,0,0,0.026315789,0.021404552,8589934621,4.043051268,57,0.284541868,0.202988638,0.342864743
novotny2012,23,64,0.117647059,16.83865345,0.24747896,0.135135135,0.883977901,0.117525124,0.883977901,1,1,0,0,0.026315789,0.022531602,8589934624,4.158883083,64,0.297011463,0.227917067,0.337507858
novotny2012,24,52,0.095588235,14.12687173,0.252439841,0.378378378,0.906077348,0.132002138,0.906077348,1,1,0,0.005277045,0.026315789,0.022066113,8589934618,3.951243719,52,0.285186429,0.185182617,0.335787046
novotny2012,25,73,0.134191176,23.2300245,0.304520884,0.027027027,0.867403315,0.109005675,0.867403315,1,1,0,0.110817942,0.026315789,0.0260212,8589934629,4.290459441,73,0.327331459,0.259967904,0.348908902
novotny2012,26,46,0.084558824,12.59132304,0.251985284,0.513513514,0.917127072,0.141200372,0.917127072,1,1,0,0,0.026315789,0.022192798,8589934615,3.828641396,46,0.27128821,0.163815392,0.326821295
novotny2012,27,46,0.084558824,12.29512195,0.245546129,0.540540541,0.917127072,0.141200372,0.917127072,1,1,0,0,0.026315789,0.02609856,8589934615,3.828641396,46,0.305131004,0.163815392,0.281270244
novotny2012,28,35,0.064338235,8.59100721,0.21688592,0.837837838,0.937384899,0.163653371,0.937384899,1,1,0,0,0.026315789,0.023634598,4294967314,3.555348061,35,0.258187773,0.124642146,0.272000845
novotny2012,29,37,0.068014706,10.1717148,0.247884184,0.783783784,0.933701657,0.158855846,0.933701657,1,1,0,0,0.026315789,0.026079221,4294967315,3.610917913,37,0.296943231,0.131764554,0.258060298
novotny2012,30,41,0.075367647,14.36848513,0.326060613,0.702702703,0.926335175,0.150311479,0.926335175,1,1,0,0,0.026315789,0.021626765,4294967317,3.713572067,41,0.245087336,0.146009371,0.378280987
novotny2012,31,49,0.090073529,21.28627074,0.414005525,0.432432432,0.91160221,0.136396945,0.91160221,1,1,0,0,0.026315789,0.025749265,8589934617,3.891820298,49,0.292030568,0.174499004,0.411256778
novotny2012,32,30,0.055147059,5.505615233,0.150187174,0.918918919,0.946593002,0.177631923,0.946593002,1,1,0,0,0.026315789,0.021769678,2147483697,3.401197382,30,0.24290393,0.106836125,0.242163541
novotny2012,33,49,0.090073529,13.54658911,0.256052839,0.459459459,0.91160221,0.136396945,0.91160221,1,1,0,0.015831135,0.026315789,0.027028316,8589934617,3.891820298,49,0.320960699,0.174499004,0.300566195
novotny2012,34,46,0.084558824,12.97866718,0.260405808,0.567567568,0.917127072,0.141200372,0.917127072,1,1,0,0,0.026315789,0.024124568,8589934615,3.828641396,46,0.284388646,0.163815392,0.32815446
novotny2012,35,68,0.125,28.31628232,0.401710034,0.081081081,0.876611418,0.113540056,0.876611418,1,1,0,0.044854881,0.026315789,0.031206201,8589934626,4.219507705,68,0.347482661,0.242161884,0.385815469
novotny2012,36,72,0.132352941,27.02256256,0.36142448,0.054054054,0.869244936,0.109876505,0.869244936,1,1,0,0.448548813,0.026315789,0.035635678,8589934628,4.276666119,72,0.387008734,0.2564067,0.322675036
novotny2012,37,27,0.049632353,5.190968768,0.155221065,0.945945946,0.952117864,0.187786114,0.952117864,1,1,0,0,0.026315789,0.021896517,4294967310,3.295836866,27,0.243449782,0.096152513,0.208354073
novotny2012,38,54,0.099264706,23.79350423,0.42210193,0.351351351,0.902394107,0.129271041,0.902394107,1,1,0,0.013192612,0.026315789,0.025026325,8589934619,3.988984047,54,0.290857998,0.192305025,0.41900432
prado2004,1,1,0.03125,0.2,-0.8,0.556962025,1,1,1,1,2.582278481,0,0,0.009790591,0.004598608,134217776.5,0,1,0.030864198,0.048670013,0.493577517
prado2004,2,2,0.0625,1.090909091,0.045454545,0.291139241,0.967741935,0.695608344,0.967741935,1,2.189873418,0,0,0.011777435,0.00569682,268435505,0.693147181,2,0.074074074,0.097340026,0.614645901
prado2004,3,1,0.03125,0.041666667,-0.958333333,0.569620253,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,4,4,0.125,0.651785714,-0.087053571,0.037974684,0.903225806,0.475190963,0.903225806,1,1.493670886,0.111080261,0.148820465,0.017857656,0.008865437,2147483650,1.386294361,4,0.388888889,0.194680052,0.149630394
prado2004,5,3,0.09375,1.104166667,0.034722222,0.126582278,0.935483871,0.558415577,0.935483871,1,1.860759494,0.002755276,0.00041624,0.01464998,0.00760259,536870956.2,1.098612289,3,0.25308642,0.146010039,0.338462101
prado2004,6,2,0.0625,0.153409091,-0.423295455,0.303797468,0.967741935,0.695608344,0.967741935,1,1.886075949,0.005733106,0.001159141,0.013883968,0.006642112,268435505,0.693147181,2,0.166666667,0.097340026,0.169076638
prado2004,7,3,0.09375,0.195075758,-0.268308081,0.139240506,0.935483871,0.558415577,0.935483871,1,1.721518987,0.013999605,0.01457728,0.015751123,0.008147726,536870956.2,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,8,3,0.09375,1.366666667,0.122222222,0.151898734,0.935483871,0.558415577,0.935483871,1,2.341772152,0.002531108,0.001457832,0.011107175,0.005234077,536870956.2,1.098612289,3,0.074074074,0.146010039,0.621886048
prado2004,9,4,0.125,1.247619048,0.061904762,0.050632911,0.903225806,0.475190963,0.903225806,1,1.962025316,0.027082191,0.021093685,0.01397972,0.006389118,2147483650,1.386294361,4,0.185185185,0.194680052,0.469830355
prado2004,10,1,0.03125,0.047619048,-0.952380952,0.582278481,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,11,3,0.09375,0.39047619,-0.203174603,0.164556962,0.935483871,0.558415577,0.935483871,1,1.924050633,0.031782894,0.008249648,0.014410602,0.006726671,536870956.2,1.098612289,3,0.203703704,0.146010039,0.266286888
prado2004,12,1,0.03125,0.090909091,-0.909090909,0.594936709,1,1,1,1,2.189873418,0,0,0.011777435,0.00569682,134217776.5,0,1,0.067901235,0.048670013,0.245483116
prado2004,13,2,0.0625,0.533333333,-0.233333333,0.316455696,0.967741935,0.695608344,0.967741935,1,2.708860759,6.58E-05,0,0.009431523,0.005570691,268435505,0.693147181,2,0.049382716,0.097340026,0.564802409
prado2004,14,4,0.125,1.50952381,0.127380952,0.063291139,0.903225806,0.475190963,0.903225806,1,2.455696203,0.0029718,0.000630141,0.010867796,0.006140384,2147483650,1.386294361,4,0.117283951,0.194680052,0.530669776
prado2004,15,2,0.0625,0.380952381,-0.30952381,0.329113924,0.967741935,0.695608344,0.967741935,1,1.987341772,0.010045425,0.006817309,0.013692465,0.006143954,268435505,0.693147181,2,0.148148148,0.097340026,0.334176947
prado2004,16,1,0.03125,0.041666667,-0.958333333,0.607594937,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,17,2,0.0625,0.104166667,-0.447916667,0.341772152,0.967741935,0.695608344,0.967741935,1,1.860759494,0.002755276,0.00041624,0.01464998,0.00760259,268435505,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,18,1,0.03125,0.333333333,-0.666666667,0.620253165,1,1,1,1,2.46835443,0,0,0.009958157,0.004938131,134217776.5,0,1,0.018518519,0.048670013,0.654312876
prado2004,19,2,0.0625,0.104166667,-0.447916667,0.35443038,0.967741935,0.695608344,0.967741935,1,1.860759494,0.002755276,0.00041624,0.01464998,0.00760259,268435505,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,20,3,0.09375,0.4375,-0.1875,0.17721519,0.935483871,0.558415577,0.935483871,1,1.835443038,0.017363863,0.014871502,0.014937235,0.007668796,536870956.2,1.098612289,3,0.265432099,0.146010039,0.216328455
prado2004,21,1,0.03125,0.0625,-0.9375,0.632911392,1,1,1,1,2.075949367,0,0,0.012495571,0.005727697,134217776.5,0,1,0.098765432,0.048670013,0.127582832
prado2004,22,1,0.03125,0.0625,-0.9375,0.64556962,1,1,1,1,2.075949367,0,0,0.012495571,0.005727697,134217776.5,0,1,0.098765432,0.048670013,0.127582832
prado2004,23,3,0.09375,0.195075758,-0.268308081,0.189873418,0.935483871,0.558415577,0.935483871,1,1.721518987,0.013999605,0.01457728,0.015751123,0.008147726,536870956.2,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,24,1,0.03125,0.041666667,-0.958333333,0.658227848,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,25,2,0.0625,0.18452381,-0.407738095,0.367088608,0.967741935,0.695608344,0.967741935,1,1.936708861,0.002338907,0.000316034,0.01397972,0.006701078,268435505,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,26,2,0.0625,1.2,0.1,0.379746835,0.967741935,0.695608344,0.967741935,1,2.696202532,0,0,0.009431523,0.004523802,268435505,0.693147181,2,0.037037037,0.097340026,0.741355052
prado2004,27,2,0.0625,0.18452381,-0.407738095,0.392405063,0.967741935,0.695608344,0.967741935,1,1.936708861,0.002338907,0.000316034,0.01397972,0.006701078,268435505,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,28,4,0.125,1.075,0.01875,0.075949367,0.903225806,0.475190963,0.903225806,1,1.936708861,0.00948524,0.019260481,0.01397972,0.006679899,2147483650,1.386294361,4,0.209876543,0.194680052,0.422521161
prado2004,29,1,0.03125,0.041666667,-0.958333333,0.670886076,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,30,4,0.125,2.241666667,0.310416667,0.088607595,0.903225806,0.475190963,0.903225806,1,1.797468354,0.04135334,0.007631069,0.014602105,0.006679899,2147483650,1.386294361,4,0.191358025,0.194680052,0.579788781
prado2004,31,2,0.0625,0.18452381,-0.407738095,0.405063291,0.967741935,0.695608344,0.967741935,1,1.936708861,0.002338907,0.000316034,0.01397972,0.006701078,268435505,0.693147181,2,0.191358025,0.097340026,0.176552643
prado2004,32,1,0.03125,0.333333333,-0.666666667,0.683544304,1,1,1,1,2.721518987,0,0,0.009144269,0.004496851,134217776.5,0,1,0.018518519,0.048670013,0.654312876
prado2004,33,4,0.125,0.44702381,-0.138244048,0.101265823,0.903225806,0.475190963,0.903225806,1,1.683544304,0.067154539,0.122962421,0.015703247,0.008367063,2147483650,1.386294361,4,0.320987654,0.194680052,0.165633254
prado2004,34,1,0.03125,0.041666667,-0.958333333,0.696202532,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,35,4,0.125,0.908333333,-0.022916667,0.113924051,0.903225806,0.475190963,0.903225806,1,1.924050633,0.016732908,0.003698689,0.014123347,0.006862078,2147483650,1.386294361,4,0.216049383,0.194680052,0.386932382
prado2004,36,1,0.03125,0.142857143,-0.857142857,0.708860759,1,1,1,1,2.46835443,0,0,0.010269349,0.005078136,134217776.5,0,1,0.043209877,0.048670013,0.387703842
prado2004,37,2,0.0625,0.104166667,-0.447916667,0.417721519,0.967741935,0.695608344,0.967741935,1,1.860759494,0.002755276,0.00041624,0.01464998,0.00760259,268435505,0.693147181,2,0.24691358,0.097340026,0.043701146
prado2004,38,1,0.03125,0.041666667,-0.958333333,0.721518987,1,1,1,1,1.962025316,0,0,0.013692465,0.005956934,134217776.5,0,1,0.148148148,0.048670013,0
prado2004,39,1,0.03125,0.090909091,-0.909090909,0.734177215,1,1,1,1,2.189873418,0,0,0.011777435,0.00569682,134217776.5,0,1,0.067901235,0.048670013,0.245483116
prado2004,40,2,0.0625,0.233766234,-0.383116883,0.430379747,0.967741935,0.695608344,0.967741935,1,2.012658228,0.004223969,0.001779298,0.01273495,0.006309015,268435505,0.693147181,2,0.111111111,0.097340026,0.301928135
prado2004,41,6,0.1875,1.142099567,0.023683261,0,0.838709677,0.373878251,0.838709677,1,1.746835443,0.045941822,0.080528377,0.01555962,0.007457728,1073741870,1.791759469,6,0.327160494,0.292020078,0.265260146
prado2004,42,2,0.0625,0.2625,-0.36875,0.443037975,0.967741935,0.695608344,0.967741935,1,1.911392405,0.028182056,0.006521095,0.013405211,0.006709588,268435505,0.693147181,2,0.12962963,0.097340026,0.295785789
prado2004,43,3,0.09375,0.195075758,-0.268308081,0.202531646,0.935483871,0.558415577,0.935483871,1,1.721518987,0.013999605,0.01457728,0.015751123,0.008147726,536870956.2,1.098612289,3,0.314814815,0.146010039,0.071886082
prado2004,44,6,0.1875,1.14047619,0.023412698,0.012658228,0.838709677,0.373878251,0.838709677,1,1.772151899,0.052548465,0.110053672,0.015080862,0.007364182,1073741870,1.791759469,6,0.283950617,0.292020078,0.294574782
prado2004,45,2,0.0625,0.297619048,-0.351190476,0.455696203,0.967741935,0.695608344,0.967741935,1,1.873417722,0.007674033,0,0.013931844,0.006667256,268435505,0.693147181,2,0.154320988,0.097340026,0.287944959
prado2004,46,1,0.03125,0.047619048,-0.952380952,0.746835443,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,47,3,0.09375,0.80952381,-0.063492063,0.215189873,0.935483871,0.558415577,0.935483871,1,2.455696203,0.001644443,0.000470197,0.010772044,0.005672357,536870956.2,1.098612289,3,0.092592593,0.146010039,0.507422398
prado2004,48,1,0.03125,0.2,-0.8,0.759493671,1,1,1,1,2.721518987,0,0,0.009287896,0.004483496,134217776.5,0,1,0.030864198,0.048670013,0.493577517
prado2004,49,2,0.0625,0.247619048,-0.376190476,0.46835443,0.967741935,0.695608344,0.967741935,1,1.987341772,0.004160066,0.002455376,0.013692465,0.006343098,268435505,0.693147181,2,0.160493827,0.097340026,0.252084643
prado2004,50,1,0.03125,0.5,-0.5,0.772151899,1,1,1,1,2.949367089,0,0,0.00843092,0.004080155,134217776.5,0,1,0.012345679,0.048670013,0.781895708
prado2004,51,1,0.03125,0.166666667,-0.833333333,0.784810127,1,1,1,1,2.53164557,0,0,0.010006032,0.004792563,134217776.5,0,1,0.037037037,0.048670013,0.436208584
prado2004,52,2,0.0625,0.392857143,-0.303571429,0.481012658,0.967741935,0.695608344,0.967741935,1,2.35443038,0.002979554,0,0.010772044,0.005715306,268435505,0.693147181,2,0.067901235,0.097340026,0.464497603
